text,images,videos,gender
"Fourth of July is not only the Independence Day of the USA, but a bright light that allows others to see the dream to be an independent nation. Point is I have noticed that Americans feel this day how it is important to them. Thus, there are a lot of programs on this occasion, some of them are around us in the southern Illinois. May be you are interested in it.","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/347392315_10161766463227871_3508585064278927965_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=cVfCmcaa034AX_JeyvL&_nc_ht=scontent-ord5-2.xx&oh=00_AfA4XzCQAZuV0vDvCTwMQyVXq5hcMXX50L78qLquiF0y8g&oe=65D4EC47', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/347408078_10161766463677871_6351955191389017144_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=babT8TM3wBcAX_uO-Vs&_nc_ht=scontent-ord5-2.xx&oh=00_AfB9ZQi2GEqmmwoSuFaKbngs8Iy2UovJVchkT4J9YClK4w&oe=65D45CDF']",['https://www.facebook.com/738937870/videos/pcb.10161766463172871/287526493760945?__cft__[0]=AZXSfjj9_g92mvXXhFvQ--D0TBTskPKB2wa9vA0wQ9fo0ZNxQYaLwkGPQ2CgH7ufp9pVWc1YS1AP8j0qECjAapsIDKsKyKpr3xY_DjXfvQcsE6DeMxpt4QOwZFT3_PowXUZ9k-iqCHN9mpZA0ps1aQsxplkCXpXhx8YENO4DJkX3rA&__tn__=*bH-R'],M
ডিজিটাল রাজনীতি ধারণকারী জাতির এক মেধাবী সন্তান!,[],[],M
"দুনিয়া কি উল্টাইয়া গেল, নাকি সবাই ফ্রুটিকা খাচ্ছে",[],[],M
"মার্ক জাকারবার্গের ""থ্রেডস"" নাকি ইলন মাস্কের ""টুইটার"" এর ভাত মেরে দেবে। টুইটারের চেয়ে বেশি শব্দ ও লম্বা ভিডিও পোস্ট করার সুযোগ দেবে ""থ্রেডস""।  যাদের ইনস্টাগ্রাম আছে তারা সেই একাউন্ট থেকেই থ্রেডস এ লগইন করতে পারবেন।",[],[],M
"Fourth of July is not only the Independence Day of the USA, but a bright light that allows others to see the dream to be an independent nation. Point is I have noticed that Americans feel this day how it is important to them. Thus, there are a lot of programs on this occasion, some of them are around us in the southern Illinois. May be you are interested in it.","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/347392315_10161766463227871_3508585064278927965_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=cVfCmcaa034AX_JeyvL&_nc_ht=scontent-ord5-2.xx&oh=00_AfA4XzCQAZuV0vDvCTwMQyVXq5hcMXX50L78qLquiF0y8g&oe=65D4EC47', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/347408078_10161766463677871_6351955191389017144_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=babT8TM3wBcAX_uO-Vs&_nc_ht=scontent-ord5-2.xx&oh=00_AfB9ZQi2GEqmmwoSuFaKbngs8Iy2UovJVchkT4J9YClK4w&oe=65D45CDF']",['https://www.facebook.com/738937870/videos/pcb.10161766463172871/287526493760945?__cft__[0]=AZXSfjj9_g92mvXXhFvQ--D0TBTskPKB2wa9vA0wQ9fo0ZNxQYaLwkGPQ2CgH7ufp9pVWc1YS1AP8j0qECjAapsIDKsKyKpr3xY_DjXfvQcsE6DeMxpt4QOwZFT3_PowXUZ9k-iqCHN9mpZA0ps1aQsxplkCXpXhx8YENO4DJkX3rA&__tn__=*bH-R'],M
"আমাদের ইউনিভার্সিটিতে ফ্লাইট ম্যানেজমেন্ট ও কন্ট্রোল কোর্স আছে। এখানে শিক্ষার্থীরা ভর্তির আগে ক্যাম্পাস ভিজিট করে। যারা পাইলট বা কন্ট্রোল অফিসার হতে চায় তাদেরকে আজ দুপুরে আমাদের কম্যুনিকেশন ভবনের পার্কিংএ একটা হেলিকপ্টার এনে দেখানো হচ্ছিলো। এটা দেখে আমাদের বিভাগের পোলাপান খুব এক্সাইটেড । আমি তাদের বললাম যে একসময় আমি বাংলাদেশে সাংবাদিকতা করার সময় মাসে এক-দুবার চপারে চড়তাম। তারা অবিশ্বাসের প্রশ্নবোধক চোখে আমাকে দেখলো। একজন বললো তুমি কী সামথিং (বড়কিছু ) ছিলে? মনে মনে বললাম, কী ছিলাম জানিনা, তবে যখন টিভি চ্যানেল কম ছিলো  প্রধানমন্ত্রীর বহরে তখন পালা করে চড়ার সুযোগ আসতো।",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/352492642_10161709508217871_7154546326552635098_n.jpg?stp=cp6_dst-jpg_p180x540&_nc_cat=107&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=0mtaNWcz4rIAX8PnMTN&_nc_ht=scontent-ord5-2.xx&oh=00_AfAyZst5fWHR-GUnOsGGKD1pXXgYM6J7BWrSFLea2Iz46w&oe=65D4C50B'],[],M
"উন্নয়নের রোল মডেল ও বিশ্বব্যাংক, আইএমএফ",[],[],M
জটিল স্যাটায়ার। যতদিন উত্তাপ না কমে নিজেকে নিরাপদ রাখার পায় খুঁজে নিন,[],['https://www.facebook.com/watch/hashtag/funnyvideos?__eep__=6%2F&__cft__[0]=AZWC3z1I8Pj7sJrKUzfCghS_votcma8YKImBaDhPwkjbtQYu4FvaZXRcv5czUFaPsT-eSObduE0Rf7IB1m_3iB0k9BQVMQGBMXyUOruDAAgjYB6Sy50eA0HGifx-I76-qO4ATspLG3RVVFHEfXYz9Fe3KfKXlQTdk1B3bdy_TqM2fmf2mxo1dXQFRP_gbm9mTcw&__cft__[1]=AZU2gjMxqHb4DkasUyHL-SPv2JsPDHzP2QDHEWVwlip2Hh5jC_F04SeSn-P66OGlCyC1shW0B9I8b0vFLwO13QKUzM35f1yu3N2WzkLztl7GeKQfc281PDukFdk4NFa5swZaSX9MB1SVWl92szTGBxi1FYq3-f49RGCNuVuaZ1WMkVJUG9tVQwksJqjfQtpMYuVSuzNLQN42Ki4YQ7JbFHvn&__tn__=KH-R'],M
"আমাদের ইউনিভার্সিটিতে ফ্লাইট ম্যানেজমেন্ট ও কন্ট্রোল কোর্স আছে। এখানে শিক্ষার্থীরা ভর্তির আগে ক্যাম্পাস ভিজিট করে। যারা পাইলট বা কন্ট্রোল অফিসার হতে চায় তাদেরকে আজ দুপুরে আমাদের কম্যুনিকেশন ভবনের পার্কিংএ একটা হেলিকপ্টার এনে দেখানো হচ্ছিলো। এটা দেখে আমাদের বিভাগের পোলাপান খুব এক্সাইটেড । আমি তাদের বললাম যে একসময় আমি বাংলাদেশে সাংবাদিকতা করার সময় মাসে এক-দুবার চপারে চড়তাম। তারা অবিশ্বাসের প্রশ্নবোধক চোখে আমাকে দেখলো। একজন বললো তুমি কী সামথিং (বড়কিছু ) ছিলে? মনে মনে বললাম, কী ছিলাম জানিনা, তবে যখন টিভি চ্যানেল কম ছিলো  প্রধানমন্ত্রীর বহরে তখন পালা করে চড়ার সুযোগ আসতো।",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/352492642_10161709508217871_7154546326552635098_n.jpg?stp=cp6_dst-jpg_p180x540&_nc_cat=107&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=0mtaNWcz4rIAX8PnMTN&_nc_ht=scontent-ord5-2.xx&oh=00_AfAyZst5fWHR-GUnOsGGKD1pXXgYM6J7BWrSFLea2Iz46w&oe=65D4C50B'],[],M
"উন্নয়নের রোল মডেল ও বিশ্বব্যাংক, আইএমএফ",[],[],M
জটিল স্যাটায়ার। যতদিন উত্তাপ না কমে নিজেকে নিরাপদ রাখার পায় খুঁজে নিন,[],['https://www.facebook.com/watch/hashtag/funnyvideos?__eep__=6%2F&__cft__[0]=AZWC3z1I8Pj7sJrKUzfCghS_votcma8YKImBaDhPwkjbtQYu4FvaZXRcv5czUFaPsT-eSObduE0Rf7IB1m_3iB0k9BQVMQGBMXyUOruDAAgjYB6Sy50eA0HGifx-I76-qO4ATspLG3RVVFHEfXYz9Fe3KfKXlQTdk1B3bdy_TqM2fmf2mxo1dXQFRP_gbm9mTcw&__cft__[1]=AZU2gjMxqHb4DkasUyHL-SPv2JsPDHzP2QDHEWVwlip2Hh5jC_F04SeSn-P66OGlCyC1shW0B9I8b0vFLwO13QKUzM35f1yu3N2WzkLztl7GeKQfc281PDukFdk4NFa5swZaSX9MB1SVWl92szTGBxi1FYq3-f49RGCNuVuaZ1WMkVJUG9tVQwksJqjfQtpMYuVSuzNLQN42Ki4YQ7JbFHvn&__tn__=KH-R'],M
"আমাদের শহরের মানুষের মন খারাপ, কারণ এই আইসক্রিমের দোকানটি ফ্রানচাইজি বন্ধ করে দিয়েছে। তবে দোকানের মালিক বলছেন তিনি অন্য নামে দোকান খুলবেন। তবে আমেরিকানরা এত ব্র্যান্ড পাগল ডেইরি কুইন না পেলে তাদের জীবন বৃথা। তবে ৭০ বছরের পুরোনো দোকানের ওই আলো আর জ্বলবে না জানলে যে কারো মন খারাপ হবে। 
https://www.instagram.com/reel/Cs9mdgCp3xk/?igshid=MzRlODBiNWFlZA==",[],[],M
"https://www.youtube.com/watch?v=p_gZCY5vqLc
এত উন্নয়ন ও অগ্রগতি তাহলে কোথায় গেল?  
অলিভার বলছেন, বাংলাদেশের বেসরকারি খাত শ্রমিকের মজুরি বাড়াতে পারেনি, দেশে মত প্রকাশের স্বাধীনতার অভাব ও সরকারের সমালোচনা করার সুযোগ না থাকার বিষয়টি তারা যেমন সরকারকে বলতে পারেনা  ফলে অন্যদিকে পন্যের দাম বাড়ানোর দরকষাকষি করতে পারেনা। তিনি বোঝাতে চেয়েছেন, একটা দেশের শাসন ব্যবস্থা তার ব্যবসার ও আয়ের  ওপর প্রভাব ফেলে। আহা, লাভের গুড় পিপড়া ( আসলে হাতি) খেয়ে নিচ্ছে।  … See more",[],[],M
"বিবিসি এখানে এরদোয়ানের জয়ের চেয়ে তার্কিশরা বিভক্ত- এই ফ্রেম করেছে। তা বাবা বিবিসি, কোন নির্বাচনে জাতি বিভক্ত হয় না? সাংবাদিকতার নামে আপনারাই যদি উস্কানি দেয়া শেখান, পৃথিবীর মানুষের তো আর যাওয়ার জায়গা থাকে না। 
#bbcnews Undermines Election Result and Uses Divide Frame",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/348949313_585761630331301_213219036584931178_n.jpg?stp=dst-jpg_p843x403&_nc_cat=102&ccb=1-7&_nc_sid=3635dc&_nc_ohc=AsKoa2n9gMsAX-XODFb&_nc_ht=scontent-ord5-2.xx&oh=00_AfB2F8HcA3JkqEjL0Ff2gTA6Rw_pv-XfRCTT1D0a5L5NxQ&oe=65D6097E'],[],M
"গাজীপুরের জাহাঙ্গীর আলমকে নিয়ে দুর্দান্ত একটা পলিটিক্যাল সিনেমা হতে পারে। বেড়ে ওঠা, রাজনীতি, ভালোবাসা, বিয়ে, জালিয়াতির নির্বাচনে জয়, এরপর বহিস্কার, আইনি লড়াই, স্ত্রীর সাথে বিচ্ছেদ, আমেরিকার ভিসা পলিসি পরিবর্তনের পরদিন তুলনামূলক ভালো নির্বাচনে মা'কে বিজয়ী করে নিয়ে আসা।","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/349184372_777087124146459_3812050551154458126_n.jpg?stp=dst-jpg_p417x417&_nc_cat=100&ccb=1-7&_nc_sid=3635dc&_nc_ohc=NpfsBLn94RcAX8ngDZA&_nc_ht=scontent-ord5-2.xx&oh=00_AfCBA1NdgEK_nLkohPoRCPJdKDWGY3rVY7Vts4v4M6DYZQ&oe=65D5F67E', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/348982674_1386949665429053_4522231744798891039_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=3635dc&_nc_ohc=F4CiyWkCLMMAX8nGoTd&_nc_ht=scontent-ord5-1.xx&oh=00_AfCWyGab8ORkrC0IVzkobuKQYmVTaHdsfXe62BJPwawIsQ&oe=65D6279B', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/349327585_628282142557000_7986230485902638462_n.jpg?stp=dst-jpg_p261x260&_nc_cat=109&ccb=1-7&_nc_sid=3635dc&_nc_ohc=8weGNdLCO40AX_ARPbn&_nc_ht=scontent-ord5-1.xx&oh=00_AfB7ofeWWu2wCnRr0ESb6u6n9yKDUFpUMpPeDvB3-fGYtA&oe=65D488F0']",[],M
"আমাদের শহরের মানুষের মন খারাপ, কারণ এই আইসক্রিমের দোকানটি ফ্রানচাইজি বন্ধ করে দিয়েছে। তবে দোকানের মালিক বলছেন তিনি অন্য নামে দোকান খুলবেন। তবে আমেরিকানরা এত ব্র্যান্ড পাগল ডেইরি কুইন না পেলে তাদের জীবন বৃথা। তবে ৭০ বছরের পুরোনো দোকানের ওই আলো আর জ্বলবে না জানলে যে কারো মন খারাপ হবে। 
https://www.instagram.com/reel/Cs9mdgCp3xk/?igshid=MzRlODBiNWFlZA==",[],[],M
"https://www.youtube.com/watch?v=p_gZCY5vqLc
এত উন্নয়ন ও অগ্রগতি তাহলে কোথায় গেল?  
অলিভার বলছেন, বাংলাদেশের বেসরকারি খাত শ্রমিকের মজুরি বাড়াতে পারেনি, দেশে মত প্রকাশের স্বাধীনতার অভাব ও সরকারের সমালোচনা করার সুযোগ না থাকার বিষয়টি তারা যেমন সরকারকে বলতে পারেনা  ফলে অন্যদিকে পন্যের দাম বাড়ানোর দরকষাকষি করতে পারেনা। তিনি বোঝাতে চেয়েছেন, একটা দেশের শাসন ব্যবস্থা তার ব্যবসার ও আয়ের  ওপর প্রভাব ফেলে। আহা, লাভের গুড় পিপড়া ( আসলে হাতি) খেয়ে নিচ্ছে।  … See more",[],[],M
"বিবিসি এখানে এরদোয়ানের জয়ের চেয়ে তার্কিশরা বিভক্ত- এই ফ্রেম করেছে। তা বাবা বিবিসি, কোন নির্বাচনে জাতি বিভক্ত হয় না? সাংবাদিকতার নামে আপনারাই যদি উস্কানি দেয়া শেখান, পৃথিবীর মানুষের তো আর যাওয়ার জায়গা থাকে না। 
#bbcnews Undermines Election Result and Uses Divide Frame",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/348949313_585761630331301_213219036584931178_n.jpg?stp=dst-jpg_p843x403&_nc_cat=102&ccb=1-7&_nc_sid=3635dc&_nc_ohc=AsKoa2n9gMsAX-XODFb&_nc_ht=scontent-ord5-2.xx&oh=00_AfB2F8HcA3JkqEjL0Ff2gTA6Rw_pv-XfRCTT1D0a5L5NxQ&oe=65D6097E'],[],M
"গাজীপুরের জাহাঙ্গীর আলমকে নিয়ে দুর্দান্ত একটা পলিটিক্যাল সিনেমা হতে পারে। বেড়ে ওঠা, রাজনীতি, ভালোবাসা, বিয়ে, জালিয়াতির নির্বাচনে জয়, এরপর বহিস্কার, আইনি লড়াই, স্ত্রীর সাথে বিচ্ছেদ, আমেরিকার ভিসা পলিসি পরিবর্তনের পরদিন তুলনামূলক ভালো নির্বাচনে মা'কে বিজয়ী করে নিয়ে আসা।","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/349184372_777087124146459_3812050551154458126_n.jpg?stp=dst-jpg_p417x417&_nc_cat=100&ccb=1-7&_nc_sid=3635dc&_nc_ohc=NpfsBLn94RcAX8ngDZA&_nc_ht=scontent-ord5-2.xx&oh=00_AfCBA1NdgEK_nLkohPoRCPJdKDWGY3rVY7Vts4v4M6DYZQ&oe=65D5F67E', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/348982674_1386949665429053_4522231744798891039_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=3635dc&_nc_ohc=F4CiyWkCLMMAX8nGoTd&_nc_ht=scontent-ord5-1.xx&oh=00_AfCWyGab8ORkrC0IVzkobuKQYmVTaHdsfXe62BJPwawIsQ&oe=65D6279B', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/349327585_628282142557000_7986230485902638462_n.jpg?stp=dst-jpg_p261x260&_nc_cat=109&ccb=1-7&_nc_sid=3635dc&_nc_ohc=8weGNdLCO40AX_ARPbn&_nc_ht=scontent-ord5-1.xx&oh=00_AfB7ofeWWu2wCnRr0ESb6u6n9yKDUFpUMpPeDvB3-fGYtA&oe=65D488F0']",[],M
"Technology is changing so fast and getting easier every day.  You can see that tiny smartphones are replacing huge beta cameras. Do you think the changes in technology affect news objectivity, quality, and gatekeeping?","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/345614291_621328999597812_3752168254768880571_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=3635dc&_nc_ohc=IwMXbRhAIdkAX-Pp9XO&_nc_ht=scontent-ord5-2.xx&oh=00_AfASeFZP-bgAVd0VVoYGchs3MpOkk_4otPElXnAzdQlsTg&oe=65D5BFC3', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/346275505_971868527168889_9131838946282459089_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=3635dc&_nc_ohc=9oeKGSQVKsgAX9UC40S&_nc_ht=scontent-ord5-2.xx&oh=00_AfDlRLVBSdWrtZ7OsRcNBaupZYVWjWAtk-t7WlvO9fMeTA&oe=65D4D380']",[],M
Sharliz and her mother are travelling Bangladesh.,"['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/343602109_1280917232860426_1197554035151669217_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=RUuOd2TOoGkAX8Cedw-&_nc_ht=scontent-ord5-1.xx&oh=00_AfCmPbTjkaR1pst4OakN6LI3Hn4ysp3jnPtU-nENDXiqwA&oe=65D4FE67', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/343776091_203454449137877_7381812551756699539_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=TFCde9AgdvgAX8L8-40&_nc_ht=scontent-ord5-1.xx&oh=00_AfA9GTRZNSVhPX6BhVTzSbrRyw0ohvk_qP4DkdxbXtkcgg&oe=65D52568', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/343743732_1269729360326599_5281403209307961720_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=rJFUnztBjK0AX9rwRbE&_nc_ht=scontent-ord5-2.xx&oh=00_AfDzOC26kcSCHWaPNg4AEcBQY9plO-8LW9gA7d74b3Uczg&oe=65D45973']",[],M
"""He lost his job, but not the audience.""
If you can build your own face value, traditional media is unnecessary to transmit your voice to the audience in today's social media age. Tucker Carlson, the eminent show host who recently lost his job at Fox News, shared a video on his website and on Twitter about his firing that was viewed by 20 million people just in a day. Mr. Carlson proved that he has built an audience class on Fox Television for so long that people do not hesi… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/343933199_3485716615018883_4448881371008007915_n.jpg?stp=dst-jpg_s640x640&_nc_cat=110&ccb=1-7&_nc_sid=3635dc&_nc_ohc=DroxExU76jUAX_FM3FC&_nc_ht=scontent-ord5-2.xx&oh=00_AfA0ymCXGGgrumqdzOFOa_XZf7dFMlbeIRVIGM-bbAVcVw&oe=65D580EC'],[],M
"গাজীপুরের জাহাঙ্গীর আলমকে নিয়ে দুর্দান্ত একটা পলিটিক্যাল সিনেমা হতে পারে। বেড়ে ওঠা, রাজনীতি, ভালোবাসা, বিয়ে, জালিয়াতির নির্বাচনে জয়, এরপর বহিস্কার, আইনি লড়াই, স্ত্রীর সাথে বিচ্ছেদ, আমেরিকার ভিসা পলিসি পরিবর্তনের পরদিন তুলনামূলক ভালো নির্বাচনে মা'কে বিজয়ী করে নিয়ে আসা।","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/349184372_777087124146459_3812050551154458126_n.jpg?stp=dst-jpg_p417x417&_nc_cat=100&ccb=1-7&_nc_sid=3635dc&_nc_ohc=NpfsBLn94RcAX8ngDZA&_nc_ht=scontent-ord5-2.xx&oh=00_AfCBA1NdgEK_nLkohPoRCPJdKDWGY3rVY7Vts4v4M6DYZQ&oe=65D5F67E', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/348982674_1386949665429053_4522231744798891039_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=3635dc&_nc_ohc=F4CiyWkCLMMAX8nGoTd&_nc_ht=scontent-ord5-1.xx&oh=00_AfCWyGab8ORkrC0IVzkobuKQYmVTaHdsfXe62BJPwawIsQ&oe=65D6279B', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/349327585_628282142557000_7986230485902638462_n.jpg?stp=dst-jpg_p261x260&_nc_cat=109&ccb=1-7&_nc_sid=3635dc&_nc_ohc=8weGNdLCO40AX_ARPbn&_nc_ht=scontent-ord5-1.xx&oh=00_AfB7ofeWWu2wCnRr0ESb6u6n9yKDUFpUMpPeDvB3-fGYtA&oe=65D488F0']",[],M
"Technology is changing so fast and getting easier every day.  You can see that tiny smartphones are replacing huge beta cameras. Do you think the changes in technology affect news objectivity, quality, and gatekeeping?","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/345614291_621328999597812_3752168254768880571_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=3635dc&_nc_ohc=IwMXbRhAIdkAX-Pp9XO&_nc_ht=scontent-ord5-2.xx&oh=00_AfASeFZP-bgAVd0VVoYGchs3MpOkk_4otPElXnAzdQlsTg&oe=65D5BFC3', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/346275505_971868527168889_9131838946282459089_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=3635dc&_nc_ohc=9oeKGSQVKsgAX9UC40S&_nc_ht=scontent-ord5-2.xx&oh=00_AfDlRLVBSdWrtZ7OsRcNBaupZYVWjWAtk-t7WlvO9fMeTA&oe=65D4D380']",[],M
Sharliz and her mother are travelling Bangladesh.,"['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/343602109_1280917232860426_1197554035151669217_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=RUuOd2TOoGkAX8Cedw-&_nc_ht=scontent-ord5-1.xx&oh=00_AfCmPbTjkaR1pst4OakN6LI3Hn4ysp3jnPtU-nENDXiqwA&oe=65D4FE67', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/343776091_203454449137877_7381812551756699539_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=TFCde9AgdvgAX8L8-40&_nc_ht=scontent-ord5-1.xx&oh=00_AfA9GTRZNSVhPX6BhVTzSbrRyw0ohvk_qP4DkdxbXtkcgg&oe=65D52568', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/343743732_1269729360326599_5281403209307961720_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=rJFUnztBjK0AX9rwRbE&_nc_ht=scontent-ord5-2.xx&oh=00_AfDzOC26kcSCHWaPNg4AEcBQY9plO-8LW9gA7d74b3Uczg&oe=65D45973']",[],M
"""He lost his job, but not the audience.""
If you can build your own face value, traditional media is unnecessary to transmit your voice to the audience in today's social media age. Tucker Carlson, the eminent show host who recently lost his job at Fox News, shared a video on his website and on Twitter about his firing that was viewed by 20 million people just in a day. Mr. Carlson proved that he has built an audience class on Fox Television for so long that people do not hesi… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/343933199_3485716615018883_4448881371008007915_n.jpg?stp=dst-jpg_s640x640&_nc_cat=110&ccb=1-7&_nc_sid=3635dc&_nc_ohc=DroxExU76jUAX_FM3FC&_nc_ht=scontent-ord5-2.xx&oh=00_AfA0ymCXGGgrumqdzOFOa_XZf7dFMlbeIRVIGM-bbAVcVw&oe=65D580EC'],[],M
